EmployeeKey,EmployeeNumber,EmployeeJobRoleKey,EmployeePayGradeKey,SupervisorEmployeeKey,EmployeeUnionKey,EmploymentTypeKey,LanguageKey,RecordStatusKey,ShiftCodeKey,EmployeeFullName,PreferredName,HireDate,TerminationDate,EmailAddress,SupervisorEmployeeNumber,StandardHourlyRateAmount,HomePlantCode,BadgeNumber,SafetyTrainingCurrentFlag,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
468,E000468,167,7,-1,29,2,39,2,10,Taylor Adams,Unity Employee 468,2021-04-13,2021-04-13,user468@example.com,E000468,0.0468,E000468,E000468,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a5e102e5c5fa567bbfefc4578f4214f6a5e102e5c5fa567bbfefc4578f4214f6
469,E000469,87,80,-1,17,3,23,3,11,Harper Bennett,Harbor Employee 469,2021-04-14,2021-04-14,user469@example.com,E000469,0.0469,E000469,E000469,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a81cf1c6bae1555db6b7940abfc45484a81cf1c6bae1555db6b7940abfc45484
470,E000470,52,31,-1,31,3,14,3,7,Quinn Reed,Orion Employee 470,2021-04-15,2021-04-15,user470@example.com,E000470,0.0470,E000470,E000470,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,280bf701bb3e5c49b76bfdfd4ee44cd3280bf701bb3e5c49b76bfdfd4ee44cd3
471,E000471,6,10,-1,33,2,9,3,3,Morgan Reed,Northstar Employee 471,2021-04-16,2021-04-16,user471@example.com,E000471,0.0471,E000471,E000471,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3b6ce492332d52f6897c3b0afdcf738d3b6ce492332d52f6897c3b0afdcf738d
472,E000472,272,53,-1,2,1,7,3,7,Quinn Garcia,Delta Employee 472,2021-04-17,2021-04-17,user472@example.com,E000472,0.0472,E000472,E000472,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,110b00cc167256efbf73f9dec00b042a110b00cc167256efbf73f9dec00b042a
473,E000473,438,61,-1,12,3,25,1,3,Riley Adams,Willow Employee 473,2021-04-18,2021-04-18,user473@example.com,E000473,0.0473,E000473,E000473,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,decad1c151875f61812ed6b4e79abfe9decad1c151875f61812ed6b4e79abfe9
474,E000474,109,68,-1,41,8,6,4,5,Emerson Adams,Delta Employee 474,2021-04-19,2021-04-19,user474@example.com,E000474,0.0474,E000474,E000474,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,51257aacb7d9536e96ab4fdeb386187051257aacb7d9536e96ab4fdeb3861870
475,E000475,342,9,-1,9,5,12,2,6,Blair Garcia,Granite Employee 475,2021-04-20,2021-04-20,user475@example.com,E000475,0.0475,E000475,E000475,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,50e76feaa3615634803dd77b6806a14c50e76feaa3615634803dd77b6806a14c
476,E000476,224,62,-1,9,8,39,4,10,Riley Reed,Northstar Employee 476,2021-04-21,2021-04-21,user476@example.com,E000476,0.0476,E000476,E000476,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c192d9d9757056c7b0dc85f456bf3888c192d9d9757056c7b0dc85f456bf3888
477,E000477,454,26,-1,4,3,36,4,11,Taylor Khan,Liberty Employee 477,2021-04-22,2021-04-22,user477@example.com,E000477,0.0477,E000477,E000477,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f9cdecf5f81a5961b2c18aa65459072df9cdecf5f81a5961b2c18aa65459072d
478,E000478,427,28,-1,21,1,40,4,7,Devon Hughes,Evergreen Employee 478,2021-04-23,2021-04-23,user478@example.com,E000478,0.0478,E000478,E000478,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2e7b6c2461a758d8a5ac51f27e541a282e7b6c2461a758d8a5ac51f27e541a28
479,E000479,200,72,-1,1,5,27,4,6,Taylor Khan,Unity Employee 479,2021-04-24,2021-04-24,user479@example.com,E000479,0.0479,E000479,E000479,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4841aa157c875f14aeaa4d2184402d3e4841aa157c875f14aeaa4d2184402d3e
480,E000480,208,10,-1,22,6,19,3,4,Jordan Evans,Zenith Employee 480,2021-04-25,2021-04-25,user480@example.com,E000480,0.0480,E000480,E000480,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2147a15a8922503a83e3bfafa789ee022147a15a8922503a83e3bfafa789ee02
481,E000481,328,79,-1,34,4,9,1,6,Taylor Singh,Pioneer Employee 481,2021-04-26,2021-04-26,user481@example.com,E000481,0.0481,E000481,E000481,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,63248945ddfb58a5940c3d9f9893f01f63248945ddfb58a5940c3d9f9893f01f
482,E000482,189,37,-1,10,5,22,4,2,Quinn Garcia,Orion Employee 482,2021-04-27,2021-04-27,user482@example.com,E000482,0.0482,E000482,E000482,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f74694edfa0459339a2046234d8f4777f74694edfa0459339a2046234d8f4777
483,E000483,107,46,-1,9,4,24,2,5,Alex Khan,Granite Employee 483,2021-04-28,2021-04-28,user483@example.com,E000483,0.0483,E000483,E000483,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1feebb833aff5199a6931a060992417b1feebb833aff5199a6931a060992417b
484,E000484,324,42,-1,41,1,8,2,5,Alex Adams,Atlas Employee 484,2021-04-29,2021-04-29,user484@example.com,E000484,0.0484,E000484,E000484,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,40862c72856d5efb9f5320b968e710bf40862c72856d5efb9f5320b968e710bf
485,E000485,141,35,-1,51,5,29,1,4,Quinn Chen,Northstar Employee 485,2021-04-30,2021-04-30,user485@example.com,E000485,0.0485,E000485,E000485,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b5ac487421f25ceabecc2e4adabd4d54b5ac487421f25ceabecc2e4adabd4d54
486,E000486,429,79,-1,9,5,27,4,5,Devon Bennett,Beacon Employee 486,2021-05-01,2021-05-01,user486@example.com,E000486,0.0486,E000486,E000486,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,eaf26cd1dbeb5a1ba7b396ef73a8c7c1eaf26cd1dbeb5a1ba7b396ef73a8c7c1
487,E000487,85,33,-1,23,8,25,2,10,Finley Singh,Keystone Employee 487,2021-05-02,2021-05-02,user487@example.com,E000487,0.0487,E000487,E000487,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,984f820166ee56a089823d722a81fb76984f820166ee56a089823d722a81fb76
488,E000488,423,54,-1,38,5,12,1,5,Casey Hughes,Willow Employee 488,2021-05-03,2021-05-03,user488@example.com,E000488,0.0488,E000488,E000488,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9d4819a63abd5b2fb5a8f7795b9d98b19d4819a63abd5b2fb5a8f7795b9d98b1
489,E000489,313,52,-1,29,4,37,4,1,Finley Garcia,Pioneer Employee 489,2021-05-04,2021-05-04,user489@example.com,E000489,0.0489,E000489,E000489,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8185bc45d415507b990f6af15bb797d78185bc45d415507b990f6af15bb797d7
490,E000490,284,50,-1,1,8,36,4,12,Alex Singh,Atlas Employee 490,2021-05-05,2021-05-05,user490@example.com,E000490,0.0490,E000490,E000490,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c7d0438b9c36501a8d848c42fdb757cfc7d0438b9c36501a8d848c42fdb757cf
491,E000491,391,8,-1,15,7,37,1,1,Quinn Adams,Orion Employee 491,2021-05-06,2021-05-06,user491@example.com,E000491,0.0491,E000491,E000491,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a3a4f14520605feb8d67fb9049350af8a3a4f14520605feb8d67fb9049350af8
492,E000492,399,54,-1,22,2,35,2,9,Quinn Evans,Orion Employee 492,2021-05-07,2021-05-07,user492@example.com,E000492,0.0492,E000492,E000492,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1be129d9aab75e9598370ad3e09175cc1be129d9aab75e9598370ad3e09175cc
493,E000493,49,20,-1,50,2,4,3,1,Harper Hughes,Harbor Employee 493,2021-05-08,2021-05-08,user493@example.com,E000493,0.0493,E000493,E000493,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e539f0f8cc21563dbf26701f32c22de7e539f0f8cc21563dbf26701f32c22de7
494,E000494,135,36,-1,37,3,29,3,6,Emerson Hughes,Willow Employee 494,2021-05-09,2021-05-09,user494@example.com,E000494,0.0494,E000494,E000494,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f36ab97e287f583b8cd31a14242cf3aff36ab97e287f583b8cd31a14242cf3af
495,E000495,174,80,-1,11,7,24,1,12,Devon Chen,Junction Employee 495,2021-05-10,2021-05-10,user495@example.com,E000495,0.0495,E000495,E000495,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d520603acf515fb69b072fac75e7f04fd520603acf515fb69b072fac75e7f04f
496,E000496,141,38,-1,49,2,29,4,12,Jordan Khan,Willow Employee 496,2021-05-11,2021-05-11,user496@example.com,E000496,0.0496,E000496,E000496,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,42eb5fd5d4d55c4083c5a932a4c633c742eb5fd5d4d55c4083c5a932a4c633c7
497,E000497,195,67,-1,56,2,23,4,7,Alex Patel,Granite Employee 497,2021-05-12,2021-05-12,user497@example.com,E000497,0.0497,E000497,E000497,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,33a7c064a2ec5523b8220aaf4214c4ab33a7c064a2ec5523b8220aaf4214c4ab
498,E000498,55,22,-1,54,7,20,3,8,Finley Evans,Summit Employee 498,2021-05-13,2021-05-13,user498@example.com,E000498,0.0498,E000498,E000498,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,760bb86014aa52d3b38db3fcb1b24480760bb86014aa52d3b38db3fcb1b24480
499,E000499,54,44,-1,6,7,32,4,3,Blair Chen,Northstar Employee 499,2021-05-14,2021-05-14,user499@example.com,E000499,0.0499,E000499,E000499,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2497502204f655fba6af9d9bc0f72da42497502204f655fba6af9d9bc0f72da4
500,E000500,243,43,-1,5,5,33,3,7,Jordan Reed,Beacon Employee 500,2021-05-15,2021-05-15,user500@example.com,E000500,0.0500,E000500,E000500,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,80400359050956dbb0132e1fe9a227cb80400359050956dbb0132e1fe9a227cb
